Date,Open,High,Low,Close,Adj Close,Volume
2019-05-29,120.540001,121.730003,119.320000,120.449997,97.389267,1489068
2019-05-30,120.750000,123.110001,120.589996,121.410004,98.165489,912365
2019-05-31,120.000000,123.959999,118.660004,122.220001,98.820404,1431127
2019-06-03,123.500000,124.180000,121.930000,123.989998,100.251526,676400
2019-06-04,128.000000,128.000000,122.970001,123.970001,100.235367,899253
2019-06-05,124.519997,128.000000,124.059998,124.660004,100.793251,663541
2019-06-06,124.820000,125.980003,122.750000,124.839996,100.938789,468579
2019-06-07,123.849998,126.389999,123.660004,124.019997,100.275780,459043
2019-06-10,122.900002,124.629997,121.959999,122.519997,99.062965,756504
2019-06-11,126.589996,126.589996,121.779999,124.180000,100.405159,629176
2019-06-12,123.879997,125.489998,123.550003,124.139999,100.372810,552642
2019-06-13,124.250000,125.309998,122.900002,123.779999,100.081726,568516
2019-06-14,122.959999,124.430000,122.360001,123.410004,99.782562,390724
2019-06-17,122.540001,124.239998,120.989998,121.379997,98.141212,324452
2019-06-18,123.900002,124.080002,121.070000,121.410004,98.165489,435945
2019-06-19,122.199997,122.330002,120.400002,121.459999,98.205902,324620
2019-06-20,121.599998,122.550003,120.000000,121.410004,98.165489,601613
2019-06-21,122.489998,123.120003,119.379997,119.879997,96.928406,3002349
2019-06-24,123.040001,123.040001,119.680000,120.760002,97.639923,321296
2019-06-25,121.059998,124.559998,119.949997,120.879997,97.736954,344074
2019-06-26,121.099998,121.269997,118.800003,119.699997,96.782867,788105
2019-06-27,118.820000,121.000000,118.260002,119.639999,96.734352,395524
2019-06-28,120.769997,120.769997,118.839996,119.110001,96.305824,311404
2019-07-01,119.500000,120.150002,118.360001,119.459999,96.588814,248899
2019-07-02,119.980003,120.580002,119.790001,120.300003,97.267990,389422
2019-07-03,120.900002,122.040001,120.000000,121.180000,97.979515,335955
2019-07-04,120.989998,121.000000,120.330002,120.980003,97.817810,59277
2019-07-05,120.199997,120.589996,118.410004,119.930000,96.968842,350682
2019-07-08,119.110001,119.739998,118.820000,119.430000,96.564560,419310
2019-07-09,119.379997,120.980003,117.089996,118.370003,95.707497,559070
2019-07-10,120.309998,120.309998,118.239998,119.639999,96.734352,813049
2019-07-11,120.000000,120.000000,118.629997,119.110001,96.305824,305584
2019-07-12,118.800003,119.419998,117.099998,117.830002,95.270897,199813
2019-07-15,118.029999,119.849998,117.129997,119.309998,96.467529,303687
2019-07-16,119.150002,120.000000,118.209999,119.940002,96.976921,310520
2019-07-17,119.730003,119.900002,117.510002,117.930000,95.351746,307930
2019-07-18,117.050003,117.809998,114.889999,116.730003,94.381493,2157963
2019-07-19,117.980003,118.089996,116.320000,117.120003,94.696823,247795
2019-07-22,117.529999,117.800003,115.660004,117.139999,94.712997,192117
2019-07-23,118.419998,118.419998,114.459999,116.230003,93.977219,487038
2019-07-24,115.910004,116.940002,113.910004,115.889999,93.702316,853505
2019-07-25,115.949997,116.910004,113.959999,115.070000,93.039299,2545042
2019-07-26,114.050003,116.160004,113.250000,114.690002,92.732063,517652
2019-07-29,115.889999,117.730003,115.889999,117.230003,94.785767,402249
2019-07-30,116.930000,118.610001,116.169998,117.870003,95.303230,659012
2019-07-31,117.349998,118.599998,116.879997,117.760002,95.214294,823837
2019-08-01,117.470001,119.589996,116.440002,117.750000,95.206207,655648
2019-08-02,116.500000,118.410004,115.239998,117.919998,95.343658,935542
2019-08-05,117.029999,117.440002,113.879997,116.110001,93.880188,688994
2019-08-06,115.820000,118.559998,115.820000,117.580002,95.068764,746637
2019-08-07,117.260002,118.739998,115.250000,118.050003,95.448776,1028462
2019-08-08,118.830002,118.830002,116.949997,117.680000,95.149612,610067
2019-08-09,117.120003,118.019997,115.779999,117.150002,94.721069,778809
2019-08-12,116.019997,116.459999,114.190002,114.629997,92.683540,575279
2019-08-13,114.349998,115.309998,113.360001,114.110001,92.263100,703063
2019-08-14,113.830002,115.389999,112.459999,112.930000,91.309013,1165062
2019-08-15,112.370003,114.209999,111.870003,113.480003,91.753723,1041990
2019-08-16,113.199997,117.080002,113.199997,116.370003,94.090408,952233
2019-08-19,116.989998,117.970001,115.080002,115.500000,93.386978,517852
2019-08-20,115.220001,116.940002,113.550003,114.010002,92.182243,1700791
2019-08-21,114.050003,117.169998,112.980003,116.699997,94.357224,1915587
2019-08-22,117.599998,117.599998,114.720001,115.470001,93.362717,758650
2019-08-23,115.750000,116.269997,114.040001,114.440002,92.529930,568620
2019-08-26,114.370003,116.320000,114.370003,116.050003,93.831673,567624
2019-08-27,116.989998,118.580002,116.989998,117.620003,95.101089,2914250
2019-08-28,117.650002,118.040001,116.540001,116.800003,94.438087,424721
2019-08-29,117.500000,118.559998,115.860001,117.440002,94.955559,710496
2019-08-30,118.250000,119.199997,116.410004,118.559998,95.861130,1409113
2019-09-02,118.570000,118.690002,114.459999,115.800003,93.629547,186374
2019-09-03,117.000000,118.309998,117.000000,117.980003,95.392166,1215305
2019-09-04,118.300003,118.300003,117.580002,118.010002,95.416428,1072424
2019-09-05,117.980003,119.290001,117.849998,118.940002,96.168373,824694
2019-09-06,119.300003,120.800003,118.599998,120.150002,97.146706,616113
2019-09-09,120.150002,120.639999,118.500000,120.110001,97.114365,488314
2019-09-10,119.949997,122.370003,119.739998,121.370003,98.133141,769885
2019-09-11,121.120003,122.349998,120.949997,121.389999,98.149307,588544
2019-09-12,121.209999,121.870003,119.019997,119.470001,96.596901,205366
2019-09-13,119.870003,120.209999,117.320000,118.760002,96.022835,320650
2019-09-17,119.050003,119.050003,116.099998,117.949997,95.367905,1158327
2019-09-18,117.440002,119.989998,117.440002,119.790001,96.855637,510534
2019-09-19,119.800003,120.389999,118.360001,120.169998,97.162872,361243
2019-09-20,119.879997,122.900002,119.879997,122.570000,99.103386,3746018
2019-09-23,122.470001,122.500000,120.690002,121.279999,98.060364,410458
2019-09-24,121.959999,122.040001,119.599998,121.000000,97.833977,309274
2019-09-25,120.019997,121.919998,119.010002,121.730003,98.424232,949453
2019-09-26,121.550003,122.480003,119.430000,119.769997,96.839462,504400
2019-09-27,119.959999,120.500000,119.220001,119.440002,96.572647,449028
2019-09-30,116.500000,121.129997,116.500000,120.089996,97.098198,771325
2019-10-01,120.250000,120.790001,117.580002,117.800003,95.246628,415460
2019-10-02,117.019997,119.300003,117.019997,118.449997,95.772186,436271
2019-10-03,117.730003,118.989998,117.139999,117.519997,95.020233,311596
2019-10-04,118.089996,121.250000,118.040001,121.010002,97.842056,616114
2019-10-07,120.639999,121.290001,118.260002,118.739998,96.006668,719105
2019-10-08,117.930000,121.010002,117.930000,119.470001,96.596901,994137
2019-10-09,118.820000,120.970001,118.820000,120.239998,97.219490,722873
2019-10-10,119.750000,121.650002,119.459999,119.989998,97.017342,2830067
2019-10-11,120.870003,121.769997,119.099998,119.709999,96.790955,264673
2019-10-14,119.860001,120.860001,118.470001,118.989998,96.208801,427294
2019-10-15,118.680000,119.989998,118.510002,118.750000,96.014763,568652
2019-10-16,118.769997,119.989998,118.160004,119.449997,96.580719,707755
2019-10-17,119.370003,119.690002,117.150002,117.440002,94.955559,830784
2019-10-18,112.000000,112.650002,110.000000,110.430000,89.287659,30522131
2019-10-21,110.279999,111.180000,108.690002,110.379997,89.247223,544948
2019-10-22,110.500000,110.790001,109.000000,110.029999,88.964233,1128412
2019-10-23,110.410004,110.800003,109.660004,110.010002,88.948059,918411
2019-10-24,110.400002,110.400002,107.279999,107.699997,87.080322,2296390
2019-10-25,107.709999,109.489998,106.639999,107.139999,86.627548,1126164
2019-10-28,107.029999,108.239998,106.599998,107.660004,87.047989,1338580
2019-10-29,107.680000,108.790001,106.980003,108.250000,87.525024,2288699
2019-10-30,107.370003,107.370003,105.500000,106.080002,87.196243,1609008
2019-10-31,106.339996,106.480003,104.120003,105.709999,86.892090,935342
2019-11-01,106.669998,110.050003,106.510002,109.449997,89.966316,1370138
2019-11-04,110.000000,111.019997,109.459999,109.580002,90.073181,794282
2019-11-05,109.709999,110.570000,108.209999,109.239998,89.793709,1041834
2019-11-06,109.010002,110.459999,108.410004,109.510002,90.015648,728107
2019-11-07,109.989998,110.589996,109.339996,110.360001,90.714325,3033057
2019-11-08,110.089996,111.129997,109.839996,110.739998,91.026688,1642034
2019-11-11,110.339996,110.949997,110.089996,110.610001,90.919830,577055
2019-11-12,110.449997,111.790001,110.449997,111.589996,91.725365,1032185
2019-11-13,112.040001,112.199997,111.510002,112.010002,92.070602,496085
2019-11-14,112.010002,113.370003,111.959999,112.900002,92.802170,674647
2019-11-15,113.379997,114.190002,112.930000,113.129997,92.991219,344594
2019-11-19,112.400002,113.029999,111.949997,112.120003,92.161018,771916
2019-11-20,112.180000,113.650002,111.680000,112.400002,92.391174,330939
2019-11-21,112.860001,113.300003,111.540001,113.139999,92.999443,517336
2019-11-22,111.620003,112.930000,111.610001,112.040001,92.095268,508212
2019-11-25,112.489998,114.040001,112.410004,113.050003,92.925468,264037
2019-11-26,112.680000,113.419998,112.419998,112.669998,92.613113,2881458
2019-11-27,113.000000,113.040001,112.000000,112.879997,92.785728,636710
2019-11-28,112.599998,112.690002,111.900002,112.070000,92.119919,34380
2019-11-29,112.139999,113.239998,111.800003,112.150002,92.185684,392538
2019-12-02,112.419998,113.250000,111.599998,112.290001,92.300766,428383
2019-12-03,111.879997,112.650002,111.309998,111.459999,91.618507,337504
2019-12-04,111.260002,112.169998,110.949997,111.309998,91.495216,522807
2019-12-05,111.669998,112.019997,110.239998,110.900002,91.158203,712238
2019-12-06,110.949997,111.139999,109.980003,110.910004,91.166420,470494
2019-12-09,111.040001,112.480003,110.660004,112.050003,92.103477,538425
2019-12-10,111.769997,112.370003,110.839996,111.040001,91.273277,513866
2019-12-11,111.589996,113.870003,111.190002,112.900002,92.802170,578257
2019-12-13,113.180000,116.160004,113.150002,115.269997,94.750275,557464
2019-12-16,115.750000,115.750000,113.690002,114.050003,93.747452,405264
2019-12-17,114.980003,115.320000,113.720001,115.000000,94.528336,1196764
2019-12-18,114.949997,118.019997,114.250000,117.800003,96.829903,773551
2019-12-19,117.709999,117.709999,116.190002,116.690002,95.917496,353918
2019-12-20,117.209999,117.410004,114.389999,117.040001,96.205193,2963065
2019-12-23,117.309998,117.309998,114.360001,115.360001,94.824257,891325
2019-12-24,114.809998,115.220001,114.300003,114.879997,94.429703,119932
2019-12-26,114.690002,115.559998,114.529999,115.260002,94.742050,186689
2019-12-27,115.699997,116.510002,114.389999,115.080002,94.594109,359570
2019-12-30,114.949997,115.080002,114.500000,114.879997,94.429703,456715
2019-12-31,114.879997,114.879997,114.879997,114.879997,94.429703,0
2020-01-02,115.500000,116.050003,114.769997,115.510002,94.947556,236142
2020-01-03,115.599998,116.620003,114.769997,116.449997,95.720215,540610
2020-01-06,116.029999,116.120003,114.769997,115.769997,95.161270,297779
2020-01-07,116.449997,116.800003,115.019997,115.339996,94.807823,880640
2020-01-08,116.070000,116.110001,114.099998,114.809998,94.372162,731572
2020-01-09,115.139999,115.290001,113.660004,114.264999,93.924187,847764
2020-01-10,114.099998,114.680000,113.599998,113.760002,93.509079,627558
2020-01-13,113.690002,114.489998,113.690002,114.070000,93.763901,535468
2020-01-14,113.900002,114.339996,113.169998,114.260002,93.920074,742552
2020-01-15,114.010002,114.720001,113.360001,113.620003,93.394005,500990
2020-01-16,113.919998,115.510002,113.860001,114.879997,94.429703,741833
2020-01-17,115.199997,116.199997,114.720001,115.980003,95.333908,1315440
2020-01-20,115.440002,117.040001,115.120003,116.709999,95.933929,69503
2020-01-21,115.660004,117.440002,115.620003,116.269997,95.572250,447202
2020-01-22,116.279999,119.919998,116.279999,119.589996,98.301254,793739
2020-01-23,118.779999,120.000000,117.400002,117.760002,96.797028,1918853
2020-01-24,118.209999,119.150002,117.779999,118.029999,97.018959,263854
2020-01-27,117.169998,117.269997,114.809998,114.985001,94.516006,290878
2020-01-28,115.430000,115.790001,114.760002,115.599998,95.021523,731505
2020-01-29,115.930000,116.389999,113.980003,115.860001,95.235245,664163
2020-01-30,115.760002,116.089996,114.510002,115.720001,95.120178,683992
2020-01-31,115.889999,116.250000,114.080002,115.180000,94.676300,866663
2020-02-04,115.220001,118.180000,115.220001,117.449997,96.542198,675184
2020-02-05,117.769997,119.129997,117.769997,118.019997,97.010742,734743
2020-02-06,118.089996,119.910004,118.059998,119.000000,97.816277,553804
2020-02-07,119.150002,120.849998,118.309998,120.290001,98.876648,343443
2020-02-10,120.379997,121.029999,120.000000,120.095001,98.716354,2279714
2020-02-11,120.150002,121.660004,119.889999,120.989998,99.452042,415559
2020-02-12,120.500000,122.000000,119.690002,120.220001,98.819107,1770523
2020-02-13,119.889999,119.980003,118.150002,119.129997,97.923141,813211
2020-02-14,119.500000,119.800003,118.800003,119.650002,98.350571,255112
2020-02-17,119.500000,119.500000,118.410004,118.430000,97.347763,71615
2020-02-18,119.529999,120.500000,119.370003,119.510002,98.235497,1333530
2020-02-19,120.000000,120.550003,119.150002,119.269997,98.038216,622529
2020-02-20,120.029999,120.029999,117.190002,117.339996,96.451790,547244
2020-02-21,117.900002,121.529999,117.349998,121.019997,99.476685,771826
2020-02-24,120.739998,120.739998,117.389999,118.169998,97.134033,657676
2020-02-25,118.459999,118.910004,116.989998,117.300003,96.418907,627779
2020-02-26,117.959999,117.959999,115.820000,116.360001,95.646240,1081321
2020-02-27,116.870003,116.889999,112.209999,112.669998,92.613113,817199
2020-02-28,110.730003,112.010002,107.820000,108.980003,89.579987,2903039
2020-03-02,108.940002,112.400002,108.940002,109.580002,90.073181,1891253
2020-03-03,109.860001,112.000000,107.000000,108.169998,88.914177,1504419
2020-03-04,110.660004,110.660004,108.449997,110.129997,90.525276,633287
2020-03-05,110.599998,110.599998,108.290001,108.910004,89.522446,757187
2020-03-06,109.000000,109.620003,108.110001,108.449997,89.144325,632768
2020-03-09,103.699997,107.180000,99.720001,102.470001,84.228859,1664862
2020-03-10,104.779999,104.779999,100.629997,101.599998,83.513741,754028
2020-03-11,100.839996,102.300003,100.400002,101.480003,83.415092,874059
2020-03-12,101.720001,101.720001,89.440002,97.459999,80.110710,983015
2020-03-13,101.919998,104.779999,97.080002,102.769997,84.475456,1189790
2020-03-17,103.000000,110.120003,98.320000,107.919998,88.708679,1840893
2020-03-18,105.419998,107.699997,101.419998,102.980003,84.648087,731015
2020-03-19,103.489998,106.989998,101.739998,104.320000,85.749542,914271
2020-03-20,105.430000,106.209999,98.980003,100.820000,82.872574,4638221
2020-03-23,101.110001,101.110001,95.320000,96.599998,79.403801,822288
2020-03-24,96.599998,101.900002,94.919998,96.629997,79.428459,929830
2020-03-25,95.120003,102.050003,94.360001,98.110001,80.645004,530999
2020-03-26,97.510002,100.089996,96.129997,96.559998,79.370918,789019
2020-03-27,94.480003,96.320000,89.559998,90.559998,74.439011,1536884
2020-03-30,92.500000,95.750000,92.500000,95.080002,78.154396,525098
2020-03-31,95.529999,97.830002,93.940002,95.650002,78.622917,1630459
2020-04-01,95.339996,95.339996,92.000000,92.510002,76.041885,1423808
2020-04-02,93.099998,96.570000,92.150002,95.800003,78.746223,580961
2020-04-03,96.669998,96.669998,93.010002,94.889999,77.998215,1111671
2020-04-06,96.500000,102.190002,96.500000,99.480003,81.771126,653116
2020-04-07,99.379997,101.400002,98.010002,99.820000,82.050606,1133481
2020-04-08,100.330002,101.230003,98.790001,100.870003,82.913689,623312
2020-04-13,100.870003,102.430000,99.300003,101.320000,83.283577,644995
2020-04-14,102.589996,103.330002,100.099998,102.190002,83.998703,615547
2020-04-15,102.339996,103.029999,100.580002,101.480003,83.415092,1824510
2020-04-16,101.730003,101.860001,99.029999,100.660004,82.741074,866303
2020-04-17,102.440002,103.300003,98.930000,99.580002,81.853325,471195
2020-04-20,99.820000,100.059998,97.760002,98.650002,81.088882,585744
2020-04-21,99.540001,99.610001,96.790001,97.650002,80.266899,296101
2020-04-22,98.330002,99.730003,96.570000,99.169998,81.516312,1050713
2020-04-23,99.510002,100.779999,97.000000,97.779999,80.373749,689842
2020-04-24,98.040001,99.449997,96.209999,97.440002,80.094276,1368121
2020-04-27,97.400002,98.480003,96.699997,97.930000,80.497040,960953
2020-04-28,98.040001,100.980003,98.040001,99.470001,81.762901,2192465
2020-04-29,100.099998,101.610001,98.010002,99.500000,81.787575,485531
2020-04-30,101.489998,101.500000,94.720001,97.099998,81.812851,1447493
2020-05-04,97.099998,97.099998,93.889999,94.980003,80.026611,626039
2020-05-05,95.000000,96.139999,94.930000,95.260002,80.262520,478683
2020-05-06,95.730003,96.139999,94.010002,94.620003,79.723289,1356581
2020-05-07,95.099998,95.400002,92.209999,92.720001,78.122421,4702332
2020-05-08,93.180000,95.989998,93.000000,95.570000,80.523720,617934
2020-05-11,96.279999,97.559998,94.669998,96.610001,81.399994,378462
2020-05-12,96.820000,98.300003,96.389999,97.870003,82.461617,519460
2020-05-13,97.980003,97.980003,93.269997,93.580002,78.847023,1347063
2020-05-14,93.180000,94.720001,91.339996,91.779999,77.330406,556263
2020-05-15,92.220001,95.419998,92.220001,93.279999,78.594254,195514
2020-05-18,92.489998,97.489998,92.489998,96.089996,80.961845,475576
2020-05-19,95.610001,95.610001,92.099998,92.820000,78.206665,329407
2020-05-20,92.510002,93.169998,91.510002,92.769997,78.164536,485893
2020-05-21,92.120003,92.489998,91.209999,92.440002,77.886505,806700
2020-05-22,92.120003,93.150002,91.209999,91.489998,77.086067,232711
2020-05-25,92.190002,93.550003,91.269997,91.620003,77.195595,47967
2020-05-26,92.389999,93.400002,91.269997,92.949997,78.316208,442527
2020-05-27,93.309998,96.709999,92.879997,96.129997,80.995552,1214973
2020-05-28,96.300003,96.300003,92.699997,94.089996,79.276718,1221869
2020-05-29,94.320000,98.559998,91.500000,96.790001,81.551643,3126079
2020-06-01,96.790001,97.150002,94.750000,95.349998,80.338356,789883
2020-06-02,96.110001,98.370003,95.699997,97.040001,81.762283,778674
2020-06-03,98.000000,98.809998,96.860001,98.449997,82.950302,724407
2020-06-04,98.580002,98.830002,96.129997,96.959999,81.694885,863123
2020-06-05,98.389999,100.839996,98.389999,100.029999,84.281548,1023738
2020-06-08,97.040001,103.989998,97.040001,103.620003,87.306358,1384499
2020-06-09,103.620003,105.660004,100.320000,101.550003,85.562248,616462
2020-06-10,100.599998,101.900002,97.919998,98.019997,82.587997,921754
2020-06-11,97.720001,99.639999,95.510002,95.860001,80.768059,555123
2020-06-12,97.040001,99.669998,97.040001,98.720001,83.177795,438635
2020-06-15,98.889999,98.959999,96.419998,97.209999,81.905525,560193
2020-06-16,97.919998,101.500000,97.919998,100.559998,84.728104,757425
2020-06-17,100.559998,101.160004,99.540001,100.110001,84.348953,593964
2020-06-18,99.750000,104.389999,99.750000,104.199997,87.795036,663631
2020-06-19,104.120003,106.809998,104.120003,106.290001,89.556000,2642008
2020-06-22,104.339996,104.669998,103.540001,104.199997,87.795036,399149
2020-06-23,105.559998,106.599998,104.080002,104.680000,88.199471,386171
2020-06-24,103.900002,103.900002,101.139999,102.050003,85.983528,302446
2020-06-25,102.180000,102.180000,100.099998,101.449997,85.477982,391970
2020-06-26,102.230003,102.400002,98.980003,99.660004,83.969803,564363
2020-06-29,100.550003,102.089996,99.669998,100.910004,85.023003,398036
2020-06-30,99.919998,101.339996,99.529999,100.620003,84.778664,664400
2020-07-01,99.779999,101.000000,99.349998,100.250000,84.466911,517787
2020-07-02,101.000000,101.709999,98.419998,99.010002,83.422134,1113379
2020-07-03,99.040001,99.040001,97.519997,97.550003,82.192001,46562
2020-07-06,97.910004,100.949997,97.610001,100.139999,84.374222,500197
2020-07-07,99.559998,100.500000,98.779999,100.300003,84.509056,655570
2020-07-08,101.690002,101.690002,96.970001,97.660004,82.284676,600492
2020-07-09,97.360001,98.309998,95.419998,95.830002,80.742790,674825
2020-07-10,96.300003,97.769997,95.580002,97.440002,82.099312,384465
2020-07-13,97.750000,98.070000,94.989998,95.930000,80.827042,606966
2020-07-14,96.400002,96.699997,92.680000,93.199997,78.526848,637266
2020-07-15,92.959999,93.500000,92.500000,92.830002,78.215103,1099610
2020-07-16,93.059998,93.059998,91.860001,92.339996,77.802246,775653
2020-07-17,92.800003,93.709999,91.349998,93.010002,78.366760,529874
2020-07-20,93.029999,93.029999,89.919998,91.010002,76.681633,743509
2020-07-21,91.379997,93.650002,90.800003,92.839996,78.223526,520496
2020-07-22,92.860001,94.989998,92.349998,94.370003,79.512650,391608
2020-07-23,94.760002,95.300003,90.099998,92.550003,77.979187,529549
2020-07-24,92.800003,93.599998,91.099998,92.959999,78.324623,445226
2020-07-27,92.620003,93.000000,91.029999,92.849998,78.231956,378114
2020-07-28,92.470001,93.589996,92.459999,93.389999,78.686935,637580
2020-07-29,93.269997,93.519997,91.849998,93.050003,78.400467,726583
2020-07-30,92.839996,92.930000,91.610001,92.489998,77.928619,201135
2020-07-31,92.660004,92.660004,90.239998,91.919998,77.448357,833827
2020-08-03,93.040001,93.379997,90.910004,91.309998,76.934402,523808
2020-08-04,91.989998,94.000000,91.389999,92.290001,77.760109,1418481
2020-08-05,91.790001,95.389999,91.790001,94.169998,79.344131,1121320
2020-08-06,94.400002,94.760002,92.680000,93.470001,78.754341,254433
2020-08-07,94.300003,94.300003,92.940002,93.800003,79.032394,182982
2020-08-10,94.260002,95.449997,93.370003,94.099998,79.285149,158799
2020-08-11,94.660004,96.000000,94.370003,95.559998,80.515289,298567
2020-08-12,96.000000,97.279999,95.489998,96.080002,80.953430,371519
2020-08-13,96.300003,97.570000,94.589996,95.230003,80.237251,562440
2020-08-14,95.150002,96.910004,95.120003,95.510002,80.473175,1285864
2020-08-17,95.239998,98.550003,94.849998,98.080002,82.638557,656800
2020-08-18,98.320000,98.320000,96.739998,97.680000,82.301529,913260
2020-08-19,96.860001,96.860001,94.930000,96.120003,80.987122,1219662
2020-08-20,96.120003,96.599998,92.849998,96.070000,80.945000,474049
2020-08-21,95.669998,95.669998,94.330002,94.680000,79.773842,215925
2020-08-24,94.540001,95.989998,94.470001,95.809998,80.725937,401320
2020-08-25,95.769997,96.790001,91.900002,95.769997,80.692230,609809
2020-08-26,95.540001,95.650002,93.389999,94.250000,79.411537,471421
2020-08-27,94.300003,96.779999,94.099998,95.570000,80.523720,437021
2020-08-28,94.110001,95.500000,93.860001,94.879997,79.942360,200359
2020-08-31,94.870003,94.980003,90.910004,91.800003,77.347260,3162973
2020-09-01,91.690002,93.349998,90.459999,92.910004,78.282501,635919
2020-09-02,93.800003,93.800003,90.449997,91.589996,77.170311,840471
2020-09-03,91.000000,92.239998,88.650002,89.639999,75.527328,595064
2020-09-04,89.250000,89.849998,87.260002,88.510002,74.575233,607584
2020-09-07,91.470001,91.470001,87.000000,88.889999,74.895401,16069
2020-09-08,87.000000,88.940002,84.940002,86.309998,72.721581,801455
2020-09-09,86.650002,87.849998,86.209999,86.349998,72.755295,357186
2020-09-10,86.230003,86.940002,84.889999,86.360001,72.763718,1348440
2020-09-11,86.690002,86.779999,84.709999,86.309998,72.721581,379871
2020-09-14,86.900002,86.900002,85.470001,86.629997,72.991211,537971
2020-09-15,86.820000,86.820000,85.900002,86.260002,72.679451,263613
2020-09-17,86.250000,86.930000,85.019997,86.389999,72.789001,695564
2020-09-18,87.000000,88.639999,86.360001,88.260002,74.364586,2191359
2020-09-21,88.489998,90.720001,88.230003,89.199997,75.156601,408288
2020-09-22,89.239998,90.699997,88.800003,89.769997,75.636856,582541
2020-09-23,90.500000,91.419998,89.400002,91.070000,76.732193,737576
2020-09-24,91.120003,91.120003,87.860001,88.870003,74.878548,580256
2020-09-25,89.139999,91.000000,88.629997,90.330002,76.108696,785672
2020-09-28,90.989998,92.430000,89.050003,90.489998,76.243492,550275
2020-09-29,90.889999,90.889999,88.260002,88.970001,74.962807,340002
2020-09-30,89.320000,91.000000,88.690002,90.190002,75.990738,1033106
2020-10-01,90.010002,90.650002,87.980003,88.199997,74.314034,332680
2020-10-02,88.120003,90.080002,87.510002,89.379997,75.308243,161551
2020-10-05,89.500000,90.239998,89.010002,89.730003,75.603165,559427
2020-10-06,89.540001,90.489998,88.769997,89.559998,75.459915,418798
2020-10-07,89.529999,90.500000,89.309998,90.260002,76.049706,632670
2020-10-08,90.599998,90.980003,89.849998,90.580002,76.319328,1063697
2020-10-09,91.000000,92.400002,89.500000,90.580002,76.319328,718664
2020-10-12,92.120003,92.120003,90.000000,90.720001,76.437294,632168
2020-10-13,90.089996,90.529999,88.709999,88.849998,74.861702,339576
2020-10-14,89.489998,90.000000,87.370003,88.370003,74.457275,614020
2020-10-15,88.599998,89.230003,86.779999,86.959999,73.269264,1065035
2020-10-16,86.800003,87.860001,86.000000,86.629997,72.991211,632270
2020-10-19,87.230003,87.430000,85.099998,86.629997,72.991211,610218
2020-10-20,86.680000,87.779999,85.099998,87.040001,73.336662,516280
2020-10-21,87.559998,89.099998,87.230003,87.989998,74.137093,475332
2020-10-22,88.459999,89.010002,87.160004,87.720001,73.909607,779017
2020-10-23,87.910004,88.260002,86.709999,87.279999,73.538879,444904
2020-10-26,89.699997,89.699997,85.809998,86.290001,72.704742,256355
2020-10-27,86.349998,86.779999,84.959999,85.419998,71.971710,430460
2020-10-28,84.889999,85.250000,82.080002,82.820000,69.781044,505155
2020-10-29,81.779999,82.000000,77.169998,77.300003,67.098831,530406
2020-10-30,77.339996,80.730003,77.000000,80.320000,69.720276,1227728
2020-11-03,80.300003,82.639999,80.220001,82.099998,71.265388,672931
2020-11-04,81.860001,83.980003,81.760002,83.080002,72.116051,436966
2020-11-05,83.900002,86.110001,83.190002,85.879997,74.546532,682527
